Date,EmployeeID,Category,Amount,Merchant,Description
2025-10-09,EMP026,Software,2387.72,AWS,Software expense at AWS
2025-05-02,EMP069,IT Hardware,1542.34,Newegg,IT Hardware expense at Newegg
2025-07-29,EMP014,Software,242.26,Zoom,Software expense at Zoom
2025-10-28,EMP049,Meals,22.92,Starbucks,Meals expense at Starbucks
2025-07-24,EMP117,Software,2079.99,AWS,Software expense at AWS
2025-07-18,EMP148,Office,955.62,Amazon Biz,Office expense at Amazon Biz
2025-06-21,EMP147,Meals,347.13,Local Diner,Meals expense at Local Diner
2025-03-03,EMP046,Lodging,2889.61,Hyatt,Lodging expense at Hyatt
2025-05-21,EMP093,Lodging,2468.58,Hyatt,Lodging expense at Hyatt
2025-06-10,EMP043,Software,238.85,Zoom,Software expense at Zoom
2025-05-11,EMP082,Office,675.41,Uline,Office expense at Uline
2025-06-05,EMP016,Travel,1447.25,United,Travel expense at United
2025-11-06,EMP101,Lodging,1961.88,Marriott,Lodging expense at Marriott
2025-03-14,EMP061,Travel,434.22,Amtrak,Travel expense at Amtrak
2025-05-12,EMP005,Software,1615.1,AWS,Software expense at AWS
2025-05-16,EMP143,Lodging,1432.88,Hyatt,Lodging expense at Hyatt
2025-03-18,EMP087,IT Hardware,620.06,Apple Store,IT Hardware expense at Apple Store
2025-02-19,EMP137,Office,598.79,Office Depot,Office expense at Office Depot
2025-05-21,EMP033,IT Hardware,3352.36,CDW,IT Hardware expense at CDW
2025-09-02,EMP087,Office,141.11,Staples,Office expense at Staples
2025-08-11,EMP024,IT Hardware,2843.22,Newegg,IT Hardware expense at Newegg
2025-05-09,EMP049,Meals,162.65,Panera,Meals expense at Panera
2025-03-19,EMP131,Office,537.54,Uline,Office expense at Uline
2025-01-15,EMP030,Software,3985.45,Slack,Software expense at Slack
2025-02-02,EMP086,IT Hardware,3071.03,CDW,IT Hardware expense at CDW
2025-05-23,EMP125,Office,762.14,Amazon Biz,Office expense at Amazon Biz
2025-01-11,EMP038,Software,766.83,Zoom,Software expense at Zoom
2025-03-26,EMP035,Travel,1092.52,Delta Air,Travel expense at Delta Air
2025-02-23,EMP070,Software,560.57,AWS,Software expense at AWS
2025-09-11,EMP051,Meals,370.09,Panera,Meals expense at Panera
2025-07-02,EMP090,Software,3586.21,Slack,Software expense at Slack
2025-09-05,EMP037,Travel,613.5,United,Travel expense at United
2025-08-05,EMP006,Office,177.02,Staples,Office expense at Staples
2025-10-30,EMP097,IT Hardware,2879.87,Newegg,IT Hardware expense at Newegg
2024-12-16,EMP072,Meals,250.72,Dominos,Meals expense at Dominos
2025-04-22,EMP112,Travel,1224.37,United,Travel expense at United
2025-02-06,EMP142,Travel,1021.45,Hertz,Travel expense at Hertz
2025-06-25,EMP011,Meals,362.41,Panera,Meals expense at Panera
2025-08-19,EMP079,Software,893.1,AWS,Software expense at AWS
2025-01-27,EMP075,Software,3162.26,Slack,Software expense at Slack
2025-08-29,EMP052,Travel,787.8,United,Travel expense at United
2025-08-12,EMP096,Lodging,2598.83,Airbnb,Lodging expense at Airbnb
2025-05-29,EMP024,Travel,638.1,Hertz,Travel expense at Hertz
2024-12-09,EMP146,Software,2011.03,Zoom,Software expense at Zoom
2025-05-21,EMP018,Office,972.01,Office Depot,Office expense at Office Depot
2024-12-16,EMP003,IT Hardware,3186.78,Apple Store,IT Hardware expense at Apple Store
2025-09-11,EMP058,Software,566.66,Salesforce,Software expense at Salesforce
2025-11-10,EMP082,IT Hardware,2938.06,Apple Store,IT Hardware expense at Apple Store
2025-03-20,EMP081,Travel,1201.7,Lyft,Travel expense at Lyft
2025-04-13,EMP137,Software,2017.98,AWS,Software expense at AWS
2025-02-17,EMP143,Meals,220.44,Panera,Meals expense at Panera
2025-09-22,EMP112,Software,2965.29,Salesforce,Software expense at Salesforce
2025-03-03,EMP064,IT Hardware,3300.86,Apple Store,IT Hardware expense at Apple Store
2025-06-14,EMP057,Travel,77.45,United,Travel expense at United
2025-11-04,EMP074,Meals,346.26,Chipotle,Meals expense at Chipotle
2025-05-17,EMP074,Travel,1438.83,Lyft,Travel expense at Lyft
2025-05-23,EMP147,Software,2194.61,Salesforce,Software expense at Salesforce
2025-03-15,EMP067,Software,4188.99,Salesforce,Software expense at Salesforce
2025-03-23,EMP023,Lodging,2751.18,Holiday Inn,Lodging expense at Holiday Inn
2025-11-15,EMP146,IT Hardware,418.6,CDW,IT Hardware expense at CDW
2025-04-07,EMP144,Software,2234.32,Salesforce,Software expense at Salesforce
2025-04-23,EMP049,Lodging,1816.77,Hilton,Lodging expense at Hilton
2025-05-25,EMP037,Lodging,2998.26,Airbnb,Lodging expense at Airbnb
2025-07-27,EMP025,Office,35.85,Staples,Office expense at Staples
2025-03-31,EMP021,IT Hardware,734.02,Dell,IT Hardware expense at Dell
2025-04-06,EMP116,Office,270.93,Amazon Biz,Office expense at Amazon Biz
2025-06-27,EMP014,Office,970.3,Uline,Office expense at Uline
2024-12-15,EMP117,Travel,1411.45,Hertz,Travel expense at Hertz
2025-03-02,EMP002,Travel,437.86,Lyft,Travel expense at Lyft
2025-05-10,EMP056,Lodging,482.03,Hyatt,Lodging expense at Hyatt
2025-10-21,EMP119,Travel,268.85,Amtrak,Travel expense at Amtrak
2025-02-27,EMP113,Lodging,1062.27,Hilton,Lodging expense at Hilton
2025-02-18,EMP055,Software,4986.6,Slack,Software expense at Slack
2025-05-13,EMP057,Travel,1393.8,Hertz,Travel expense at Hertz
2025-11-09,EMP121,Travel,1226.85,Uber,Travel expense at Uber
2025-11-27,EMP063,Lodging,1022.35,Hyatt,Lodging expense at Hyatt
2025-07-11,EMP117,Office,951.03,Office Depot,Office expense at Office Depot
2024-12-24,EMP107,Lodging,2776.66,Hyatt,Lodging expense at Hyatt
2024-12-04,EMP069,Software,2878.05,Zoom,Software expense at Zoom
2025-05-23,EMP123,Travel,1338.43,Lyft,Travel expense at Lyft
2025-08-07,EMP080,Software,2313.99,AWS,Software expense at AWS
2025-04-14,EMP089,Software,1851.38,Atlassian,Software expense at Atlassian
2025-08-15,EMP063,Travel,900.82,Lyft,Travel expense at Lyft
2025-07-20,EMP039,Travel,1497.85,Hertz,Travel expense at Hertz
2025-08-02,EMP002,Lodging,2574.42,Holiday Inn,Lodging expense at Holiday Inn
2025-08-08,EMP129,Software,4148.26,Atlassian,Software expense at Atlassian
2025-04-10,EMP124,Lodging,1800.4,Hyatt,Lodging expense at Hyatt
2025-11-24,EMP041,Lodging,1461.7,Hilton,Lodging expense at Hilton
2025-02-03,EMP099,Office,234.44,Office Depot,Office expense at Office Depot
2025-10-16,EMP056,Lodging,236.7,Hyatt,Lodging expense at Hyatt
2025-03-15,EMP046,Meals,236.71,Dominos,Meals expense at Dominos
2024-12-03,EMP029,Meals,106.01,Chipotle,Meals expense at Chipotle
2025-07-24,EMP055,Travel,1011.01,Amtrak,Travel expense at Amtrak
2025-01-11,EMP141,Software,3611.42,Atlassian,Software expense at Atlassian
2025-01-08,EMP135,Office,425.78,Amazon Biz,Office expense at Amazon Biz
2025-10-22,EMP146,Meals,174.92,Local Diner,Meals expense at Local Diner
2025-09-09,EMP127,Travel,720.99,Lyft,Travel expense at Lyft
2025-07-20,EMP127,Travel,67.85,United,Travel expense at United
2024-12-19,EMP135,Office,354.79,Uline,Office expense at Uline
2025-05-05,EMP009,Travel,684.24,Lyft,Travel expense at Lyft
2025-03-12,EMP147,Travel,1054.5,United,Travel expense at United
2025-07-08,EMP024,Meals,98.11,Dominos,Meals expense at Dominos
2025-01-13,EMP125,Lodging,920.61,Marriott,Lodging expense at Marriott
2025-04-30,EMP101,Travel,881.88,Amtrak,Travel expense at Amtrak
2025-04-16,EMP122,IT Hardware,3133.77,CDW,IT Hardware expense at CDW
2024-12-22,EMP037,Travel,1441.03,United,Travel expense at United
2025-01-15,EMP007,Meals,326.46,Ruths Chris,Meals expense at Ruths Chris
2025-11-27,EMP078,Lodging,2747.3,Holiday Inn,Lodging expense at Holiday Inn
2024-12-24,EMP109,Meals,322.7,Chipotle,Meals expense at Chipotle
2025-05-29,EMP036,Office,141.99,Uline,Office expense at Uline
2025-11-09,EMP022,Office,695.63,Uline,Office expense at Uline
2025-03-06,EMP054,Office,407.19,Amazon Biz,Office expense at Amazon Biz
2025-05-21,EMP070,Software,4516.1,Atlassian,Software expense at Atlassian
2025-11-28,EMP025,Travel,1335.01,Delta Air,Travel expense at Delta Air
2025-08-01,EMP065,Office,306.17,Amazon Biz,Office expense at Amazon Biz
2025-06-21,EMP096,Travel,55.09,Delta Air,Travel expense at Delta Air
2025-04-07,EMP126,IT Hardware,639.25,BestBuy,IT Hardware expense at BestBuy
2025-08-22,EMP101,Software,3327.5,Slack,Software expense at Slack
2025-06-28,EMP034,Travel,563.33,Delta Air,Travel expense at Delta Air
2024-12-05,EMP005,Lodging,2015.22,Holiday Inn,Lodging expense at Holiday Inn
2025-09-10,EMP033,Office,542.71,Staples,Office expense at Staples
2025-03-10,EMP034,IT Hardware,799.43,CDW,IT Hardware expense at CDW
2025-02-12,EMP138,IT Hardware,1984.75,Dell,IT Hardware expense at Dell
2025-04-02,EMP011,Travel,1426.53,Hertz,Travel expense at Hertz
2025-01-24,EMP072,Meals,98.75,Ruths Chris,Meals expense at Ruths Chris
2025-11-04,EMP039,Software,701.02,AWS,Software expense at AWS
2025-03-22,EMP060,IT Hardware,248.45,Newegg,IT Hardware expense at Newegg
2025-07-13,EMP032,Travel,1308.36,Amtrak,Travel expense at Amtrak
2025-11-04,EMP012,Office,425.81,Amazon Biz,Office expense at Amazon Biz
2025-03-11,EMP089,IT Hardware,238.08,CDW,IT Hardware expense at CDW
2025-05-25,EMP067,Meals,281.52,Starbucks,Meals expense at Starbucks
2025-02-06,EMP105,Meals,48.91,Dominos,Meals expense at Dominos
2024-12-28,EMP083,Travel,1119.33,Lyft,Travel expense at Lyft
2025-03-08,EMP011,Meals,197.66,Chipotle,Meals expense at Chipotle
2025-11-11,EMP077,Software,4751.72,AWS,Software expense at AWS
2025-03-10,EMP034,IT Hardware,522.15,BestBuy,IT Hardware expense at BestBuy
2025-02-24,EMP149,Lodging,220.14,Hilton,Lodging expense at Hilton
2025-09-21,EMP012,Travel,385.13,Delta Air,Travel expense at Delta Air
2025-08-08,EMP031,Lodging,2638.61,Marriott,Lodging expense at Marriott
2025-02-07,EMP038,Travel,752.58,Uber,Travel expense at Uber
2025-06-13,EMP017,Office,581.82,Office Depot,Office expense at Office Depot
2024-12-04,EMP071,Office,238.01,Amazon Biz,Office expense at Amazon Biz
2025-06-11,EMP146,Lodging,1262.67,Airbnb,Lodging expense at Airbnb
2025-09-05,EMP089,IT Hardware,1072.96,BestBuy,IT Hardware expense at BestBuy
2025-10-02,EMP105,IT Hardware,1066.49,Dell,IT Hardware expense at Dell
2024-12-18,EMP108,IT Hardware,1143.22,Dell,IT Hardware expense at Dell
2025-03-05,EMP035,Software,2855.43,AWS,Software expense at AWS
2025-03-31,EMP112,Lodging,379.36,Airbnb,Lodging expense at Airbnb
2025-02-01,EMP084,IT Hardware,1133.56,Dell,IT Hardware expense at Dell
2025-11-30,EMP038,Travel,717.36,Lyft,Travel expense at Lyft
2025-08-08,EMP072,Office,867.89,Office Depot,Office expense at Office Depot
2025-06-13,EMP129,IT Hardware,2249.87,CDW,IT Hardware expense at CDW
2024-12-16,EMP063,Travel,579.26,Hertz,Travel expense at Hertz
2025-10-28,EMP138,Meals,192.39,Dominos,Meals expense at Dominos
2025-05-15,EMP139,IT Hardware,1597.32,BestBuy,IT Hardware expense at BestBuy
2025-07-28,EMP051,IT Hardware,3398.57,Newegg,IT Hardware expense at Newegg
2025-08-11,EMP058,Travel,489.86,Hertz,Travel expense at Hertz
2025-02-16,EMP129,Office,386.13,Staples,Office expense at Staples
2025-04-09,EMP042,Meals,27.38,Panera,Meals expense at Panera
2025-02-07,EMP116,Meals,47.15,Dominos,Meals expense at Dominos
2025-12-01,EMP101,IT Hardware,3930.76,CDW,IT Hardware expense at CDW
2025-10-24,EMP044,Lodging,1844.42,Hilton,Lodging expense at Hilton
2025-09-08,EMP103,Office,448.98,Amazon Biz,Office expense at Amazon Biz
2025-04-21,EMP087,Lodging,1873.68,Marriott,Lodging expense at Marriott
2025-06-18,EMP110,Meals,344.01,Local Diner,Meals expense at Local Diner
2025-11-14,EMP119,Office,706.05,Amazon Biz,Office expense at Amazon Biz
2025-10-12,EMP087,Lodging,1083.09,Hilton,Lodging expense at Hilton
2025-04-21,EMP069,Lodging,416.72,Hilton,Lodging expense at Hilton
2025-09-07,EMP013,IT Hardware,180.87,CDW,IT Hardware expense at CDW
2025-04-03,EMP048,IT Hardware,3259.34,CDW,IT Hardware expense at CDW
2025-06-08,EMP022,Lodging,2325.55,Hilton,Lodging expense at Hilton
2025-11-12,EMP096,Software,1798.61,Slack,Software expense at Slack
2025-05-06,EMP011,Office,110.99,Uline,Office expense at Uline
2024-12-24,EMP073,Office,454.48,Uline,Office expense at Uline
2025-04-22,EMP038,Travel,728.66,Delta Air,Travel expense at Delta Air
2025-03-27,EMP133,Lodging,617.91,Marriott,Lodging expense at Marriott
2025-10-19,EMP107,Travel,576.4,Uber,Travel expense at Uber
2025-03-14,EMP050,Meals,48.06,Dominos,Meals expense at Dominos
2025-05-22,EMP122,Lodging,795.26,Hilton,Lodging expense at Hilton
2025-11-04,EMP092,Meals,206.72,Dominos,Meals expense at Dominos
2025-06-06,EMP046,Software,3919.58,Slack,Software expense at Slack
2025-03-21,EMP023,Office,788.73,Office Depot,Office expense at Office Depot
2025-01-11,EMP041,Travel,869.91,Delta Air,Travel expense at Delta Air
2025-02-25,EMP001,Lodging,901.66,Holiday Inn,Lodging expense at Holiday Inn
2025-01-17,EMP067,Lodging,2489.78,Marriott,Lodging expense at Marriott
2025-10-27,EMP139,Lodging,2771.81,Holiday Inn,Lodging expense at Holiday Inn
2025-08-09,EMP125,Travel,557.87,Uber,Travel expense at Uber
2025-03-07,EMP046,Lodging,860.76,Marriott,Lodging expense at Marriott
2025-07-10,EMP043,Office,86.19,Amazon Biz,Office expense at Amazon Biz
2025-06-15,EMP098,Office,539.17,Uline,Office expense at Uline
2025-10-27,EMP065,Meals,91.44,Local Diner,Meals expense at Local Diner
2025-02-07,EMP134,Meals,238.19,Starbucks,Meals expense at Starbucks
2025-04-26,EMP142,IT Hardware,2759.21,BestBuy,IT Hardware expense at BestBuy
2025-01-11,EMP136,Meals,322.86,Local Diner,Meals expense at Local Diner
2025-02-16,EMP038,Office,307.4,Office Depot,Office expense at Office Depot
2025-07-31,EMP134,Travel,100.32,Uber,Travel expense at Uber
2024-12-03,EMP029,IT Hardware,1849.68,CDW,IT Hardware expense at CDW
2025-04-15,EMP070,Travel,1397.65,Uber,Travel expense at Uber
2025-07-02,EMP139,Lodging,1454.07,Marriott,Lodging expense at Marriott
2025-02-05,EMP101,IT Hardware,3324.93,Dell,IT Hardware expense at Dell
2025-03-20,EMP054,Office,682.61,Uline,Office expense at Uline
2025-01-22,EMP149,Meals,44.79,Local Diner,Meals expense at Local Diner
2025-01-08,EMP106,Software,2072.12,Zoom,Software expense at Zoom
2025-04-10,EMP044,Lodging,2474.4,Holiday Inn,Lodging expense at Holiday Inn
2025-10-07,EMP056,Lodging,1635.49,Marriott,Lodging expense at Marriott
2025-10-30,EMP099,Lodging,1001.21,Marriott,Lodging expense at Marriott
2025-10-23,EMP121,Software,1461.0,Salesforce,Software expense at Salesforce
2025-01-02,EMP031,IT Hardware,2227.17,BestBuy,IT Hardware expense at BestBuy
2025-03-22,EMP059,IT Hardware,2551.55,CDW,IT Hardware expense at CDW
2025-03-20,EMP124,Travel,78.71,Uber,Travel expense at Uber
2025-10-23,EMP121,Software,2168.93,AWS,Software expense at AWS
2025-04-09,EMP058,Meals,379.17,Chipotle,Meals expense at Chipotle
2025-08-10,EMP083,Software,600.21,Atlassian,Software expense at Atlassian
2025-09-05,EMP084,Office,382.5,Staples,Office expense at Staples
2025-10-23,EMP087,Software,2873.15,Zoom,Software expense at Zoom
2025-05-29,EMP063,Lodging,2107.35,Holiday Inn,Lodging expense at Holiday Inn
2025-07-28,EMP115,Travel,38.63,Delta Air,Travel expense at Delta Air
2025-04-05,EMP143,Meals,268.58,Local Diner,Meals expense at Local Diner
2025-05-08,EMP004,Meals,88.81,Starbucks,Meals expense at Starbucks
2025-08-11,EMP147,Travel,1117.4,Uber,Travel expense at Uber
2025-08-05,EMP134,Office,418.91,Office Depot,Office expense at Office Depot
2025-02-13,EMP047,Meals,245.73,Chipotle,Meals expense at Chipotle
2025-03-23,EMP038,Office,856.8,Amazon Biz,Office expense at Amazon Biz
2025-07-04,EMP103,Meals,356.97,Chipotle,Meals expense at Chipotle
2025-07-28,EMP025,Meals,300.89,Chipotle,Meals expense at Chipotle
2025-04-29,EMP134,Lodging,2399.15,Hyatt,Lodging expense at Hyatt
2025-11-24,EMP076,IT Hardware,1093.57,Newegg,IT Hardware expense at Newegg
2025-09-25,EMP131,Office,394.07,Amazon Biz,Office expense at Amazon Biz
2025-04-16,EMP006,Lodging,556.71,Airbnb,Lodging expense at Airbnb
2025-11-08,EMP134,Lodging,2656.74,Marriott,Lodging expense at Marriott
2025-04-03,EMP007,Office,135.63,Office Depot,Office expense at Office Depot
2025-10-03,EMP110,Travel,968.52,Lyft,Travel expense at Lyft
2025-03-05,EMP006,Lodging,2098.75,Airbnb,Lodging expense at Airbnb
2025-11-10,EMP022,Lodging,2805.41,Marriott,Lodging expense at Marriott
2025-03-22,EMP051,Office,513.01,Staples,Office expense at Staples
2025-05-17,EMP017,Office,85.07,Amazon Biz,Office expense at Amazon Biz
2025-02-09,EMP092,IT Hardware,2055.12,Dell,IT Hardware expense at Dell
2025-06-16,EMP100,IT Hardware,1882.1,Apple Store,IT Hardware expense at Apple Store
2025-04-25,EMP009,Office,63.33,Office Depot,Office expense at Office Depot
2025-07-21,EMP044,Lodging,2873.86,Airbnb,Lodging expense at Airbnb
2025-06-12,EMP009,IT Hardware,1018.87,Newegg,IT Hardware expense at Newegg
2025-10-25,EMP022,Travel,133.57,Delta Air,Travel expense at Delta Air
2025-05-04,EMP067,IT Hardware,2240.29,Newegg,IT Hardware expense at Newegg
2025-09-07,EMP096,IT Hardware,3617.1,Apple Store,IT Hardware expense at Apple Store
2024-12-24,EMP038,Meals,244.09,Dominos,Meals expense at Dominos
2025-07-31,EMP040,Software,3202.45,Atlassian,Software expense at Atlassian
2025-03-24,EMP075,Meals,355.95,Ruths Chris,Meals expense at Ruths Chris
2025-03-25,EMP128,Travel,1436.84,United,Travel expense at United
2025-10-31,EMP075,Travel,812.33,United,Travel expense at United
2025-01-26,EMP137,Lodging,639.52,Airbnb,Lodging expense at Airbnb
2025-09-15,EMP130,Travel,840.78,Lyft,Travel expense at Lyft
2025-05-16,EMP139,Meals,237.35,Panera,Meals expense at Panera
2025-06-07,EMP070,Meals,180.26,Starbucks,Meals expense at Starbucks
2025-03-11,EMP077,IT Hardware,3175.88,BestBuy,IT Hardware expense at BestBuy
2025-03-05,EMP089,Lodging,213.23,Marriott,Lodging expense at Marriott
2025-01-04,EMP138,Office,633.16,Amazon Biz,Office expense at Amazon Biz
2025-11-05,EMP001,Travel,117.12,Delta Air,Travel expense at Delta Air
2025-09-14,EMP132,Meals,44.32,Chipotle,Meals expense at Chipotle
2024-12-12,EMP102,Software,1493.87,Slack,Software expense at Slack
2025-01-07,EMP116,Software,995.05,Atlassian,Software expense at Atlassian
2025-02-06,EMP030,Office,966.06,Uline,Office expense at Uline
2025-01-19,EMP078,Lodging,2121.91,Holiday Inn,Lodging expense at Holiday Inn
2024-12-24,EMP126,Travel,544.05,Uber,Travel expense at Uber
2025-06-09,EMP140,Lodging,2929.38,Hilton,Lodging expense at Hilton
2025-08-28,EMP143,Meals,230.36,Local Diner,Meals expense at Local Diner
2025-02-12,EMP096,Meals,17.08,Starbucks,Meals expense at Starbucks
2024-12-14,EMP031,Software,377.14,Salesforce,Software expense at Salesforce
2025-11-27,EMP008,Software,3581.08,Slack,Software expense at Slack
2025-11-07,EMP079,Software,3076.12,AWS,Software expense at AWS
2025-03-01,EMP112,Meals,376.48,Dominos,Meals expense at Dominos
2025-04-11,EMP108,IT Hardware,3679.23,Apple Store,IT Hardware expense at Apple Store
2025-11-05,EMP032,Office,460.51,Uline,Office expense at Uline
2025-03-19,EMP144,Software,2510.72,AWS,Software expense at AWS
2025-11-19,EMP004,Software,4918.41,Slack,Software expense at Slack
2025-10-06,EMP050,Meals,217.25,Panera,Meals expense at Panera
2025-06-21,EMP122,Office,587.3,Office Depot,Office expense at Office Depot
2025-02-24,EMP150,Meals,66.95,Dominos,Meals expense at Dominos
2025-09-28,EMP114,Office,769.51,Staples,Office expense at Staples
2024-12-20,EMP109,IT Hardware,2271.8,Newegg,IT Hardware expense at Newegg
2025-03-17,EMP058,Office,424.31,Uline,Office expense at Uline
2025-09-25,EMP118,Office,60.57,Staples,Office expense at Staples
2025-05-11,EMP037,Office,788.23,Office Depot,Office expense at Office Depot
2025-06-11,EMP128,IT Hardware,2817.12,Apple Store,IT Hardware expense at Apple Store
2025-02-03,EMP032,IT Hardware,1919.43,Apple Store,IT Hardware expense at Apple Store
2025-12-01,EMP136,Travel,506.32,Lyft,Travel expense at Lyft
2025-03-02,EMP046,IT Hardware,887.16,CDW,IT Hardware expense at CDW
2024-12-13,EMP135,Office,450.35,Office Depot,Office expense at Office Depot
2024-12-06,EMP017,Office,886.7,Staples,Office expense at Staples
2025-09-15,EMP138,Meals,118.44,Chipotle,Meals expense at Chipotle
2024-12-22,EMP026,Software,354.5,Slack,Software expense at Slack
2025-09-22,EMP041,Meals,237.11,Dominos,Meals expense at Dominos
2025-11-25,EMP061,Meals,28.96,Local Diner,Meals expense at Local Diner
2025-04-18,EMP004,Meals,99.13,Local Diner,Meals expense at Local Diner
2025-10-27,EMP054,Meals,388.58,Panera,Meals expense at Panera
2025-10-11,EMP043,Office,38.82,Amazon Biz,Office expense at Amazon Biz
2025-04-26,EMP039,IT Hardware,1941.46,Apple Store,IT Hardware expense at Apple Store
2025-08-16,EMP086,Software,1555.39,Zoom,Software expense at Zoom
2025-01-04,EMP023,Travel,1175.0,Delta Air,Travel expense at Delta Air
2025-07-12,EMP019,Software,1905.58,Slack,Software expense at Slack
2025-04-28,EMP018,Software,1956.09,Atlassian,Software expense at Atlassian
2025-01-11,EMP024,Travel,440.89,United,Travel expense at United
2025-03-19,EMP041,Travel,293.91,Hertz,Travel expense at Hertz
2025-05-21,EMP081,Meals,109.29,Starbucks,Meals expense at Starbucks
2025-03-20,EMP079,Software,4698.73,AWS,Software expense at AWS
2025-07-01,EMP055,Meals,36.8,Panera,Meals expense at Panera
2025-08-21,EMP015,Office,342.11,Uline,Office expense at Uline
2025-04-12,EMP089,Lodging,1818.8,Marriott,Lodging expense at Marriott
2025-11-07,EMP096,Travel,181.37,Hertz,Travel expense at Hertz
2025-10-19,EMP007,Software,4618.38,Zoom,Software expense at Zoom
2025-07-24,EMP020,Meals,241.97,Panera,Meals expense at Panera
2025-09-08,EMP060,Office,867.07,Staples,Office expense at Staples
2025-02-02,EMP147,Software,2538.95,AWS,Software expense at AWS
2024-12-06,EMP126,Travel,878.71,United,Travel expense at United
2025-08-15,EMP015,Lodging,229.64,Hilton,Lodging expense at Hilton
2025-04-19,EMP122,Travel,932.26,Amtrak,Travel expense at Amtrak
2025-10-20,EMP014,IT Hardware,1486.17,Dell,IT Hardware expense at Dell
2025-06-16,EMP144,Software,3843.47,Zoom,Software expense at Zoom
2025-05-16,EMP080,Software,4448.72,Slack,Software expense at Slack
2025-02-28,EMP083,Software,3484.41,Zoom,Software expense at Zoom
2025-11-17,EMP005,Travel,56.7,Hertz,Travel expense at Hertz
2025-04-19,EMP040,Lodging,998.71,Hilton,Lodging expense at Hilton
2025-06-14,EMP113,Lodging,232.28,Hyatt,Lodging expense at Hyatt
2025-06-26,EMP033,Software,4505.21,Atlassian,Software expense at Atlassian
2025-05-06,EMP107,Lodging,890.91,Holiday Inn,Lodging expense at Holiday Inn
2025-05-04,EMP125,Travel,1253.43,United,Travel expense at United
2025-11-07,EMP148,Lodging,1082.47,Holiday Inn,Lodging expense at Holiday Inn
2025-07-16,EMP018,Travel,774.42,Hertz,Travel expense at Hertz
2025-09-03,EMP057,Office,419.23,Amazon Biz,Office expense at Amazon Biz
2025-04-04,EMP062,Software,1907.95,Zoom,Software expense at Zoom
2025-03-21,EMP032,IT Hardware,2762.71,Newegg,IT Hardware expense at Newegg
2025-05-06,EMP140,Meals,220.63,Chipotle,Meals expense at Chipotle
2025-06-28,EMP040,Lodging,2649.26,Hilton,Lodging expense at Hilton
2025-09-26,EMP081,Office,396.44,Amazon Biz,Office expense at Amazon Biz
2025-01-25,EMP054,Office,694.39,Amazon Biz,Office expense at Amazon Biz
2025-04-16,EMP050,Lodging,2230.27,Marriott,Lodging expense at Marriott
2025-11-01,EMP019,Meals,203.76,Ruths Chris,Meals expense at Ruths Chris
2025-07-05,EMP092,Office,573.26,Uline,Office expense at Uline
2024-12-10,EMP031,Meals,84.82,Local Diner,Meals expense at Local Diner
2025-11-12,EMP076,Office,206.71,Staples,Office expense at Staples
2025-07-20,EMP019,Lodging,387.69,Holiday Inn,Lodging expense at Holiday Inn
2025-08-11,EMP097,IT Hardware,2295.15,Apple Store,IT Hardware expense at Apple Store
2025-10-04,EMP148,Office,418.73,Office Depot,Office expense at Office Depot
2025-06-21,EMP014,Office,73.07,Staples,Office expense at Staples
2025-05-02,EMP001,Travel,181.5,United,Travel expense at United
2025-08-20,EMP131,Office,949.98,Uline,Office expense at Uline
2025-11-21,EMP033,IT Hardware,192.61,BestBuy,IT Hardware expense at BestBuy
2025-11-07,EMP091,Office,524.93,Amazon Biz,Office expense at Amazon Biz
2025-07-10,EMP073,Lodging,778.57,Hilton,Lodging expense at Hilton
2025-11-09,EMP072,Travel,999.6,Amtrak,Travel expense at Amtrak
2025-10-03,EMP041,IT Hardware,3455.81,BestBuy,IT Hardware expense at BestBuy
2025-01-23,EMP089,Software,1210.23,Slack,Software expense at Slack
2025-04-09,EMP094,Lodging,2543.29,Hyatt,Lodging expense at Hyatt
2025-02-14,EMP057,IT Hardware,1142.94,CDW,IT Hardware expense at CDW
2025-01-01,EMP076,Meals,156.52,Panera,Meals expense at Panera
2025-08-02,EMP093,Travel,836.43,Amtrak,Travel expense at Amtrak
2025-02-16,EMP103,Office,519.7,Amazon Biz,Office expense at Amazon Biz
2025-01-14,EMP093,Lodging,793.39,Hyatt,Lodging expense at Hyatt
2025-10-01,EMP062,Office,474.13,Amazon Biz,Office expense at Amazon Biz
2025-10-11,EMP041,Lodging,1117.07,Airbnb,Lodging expense at Airbnb
2025-04-11,EMP079,Travel,277.82,Uber,Travel expense at Uber
2025-05-17,EMP032,Meals,340.76,Panera,Meals expense at Panera
2025-10-17,EMP069,Software,3434.01,Zoom,Software expense at Zoom
2025-01-21,EMP072,Travel,74.99,United,Travel expense at United
2025-03-17,EMP103,IT Hardware,1989.57,Newegg,IT Hardware expense at Newegg
2025-07-15,EMP127,Software,1851.32,Zoom,Software expense at Zoom
2025-11-20,EMP034,Travel,453.9,Lyft,Travel expense at Lyft
2025-08-06,EMP143,Meals,267.7,Dominos,Meals expense at Dominos
2024-12-22,EMP138,IT Hardware,997.67,Dell,IT Hardware expense at Dell
2025-11-02,EMP011,IT Hardware,2311.33,Apple Store,IT Hardware expense at Apple Store
2025-09-30,EMP044,Travel,261.39,Delta Air,Travel expense at Delta Air
2025-06-09,EMP065,Lodging,733.86,Airbnb,Lodging expense at Airbnb
2024-12-09,EMP097,IT Hardware,3243.62,CDW,IT Hardware expense at CDW
2025-09-26,EMP011,Software,79.48,AWS,Software expense at AWS
